,ACYFS1,ACYFS2,ACYFS3,ACYFS4,ACYFS5,ACYMS1,ACYMS2,ACYMS3,ACYMS4,ACYMS5,APLFS1,APLFS2,APLFS3,APLFS4,APLFS5,APLMS1,APLMS2,APLMS3,APLMS4,APLMS5,MGAFS1,MGAFS2,MGAMS1,MGAMS2,MGAMS3,MGASMS1,PCOFS1,PCOFS2,PCOFS3,PCOFS4,PCOFS5,PCOMS1,PCOMS2,PCOMS3,PCOMS4,PCOMS5,PCOMS6,NMEFS1,NMEFS2,NMEFS3,NMEFS4,NMEFS5,NMEMS1,NMEMS2,NMEMS3,NMEMS4,NMEMS5,PCRFS1,PCRFS2,PCRFS3,PCRFS4,PCRFS5,PCRMS1,PCRMS2,PCRMS3,PCRMS4,PCRMS5,GALF1S,GALF3S,GALF4S,GALF5S,GALM1S,GALM2S,GALM3S,GALM4S,GALM5S
OG0000024,6.51761625223346,6.41841570180417,7.18019022021509,7.91201524838069,7.35608484048699,6.67708349389029,7.10361943366481,6.44922019569294,7.46981189251139,7.79503265919573,3.02909529563586,3.5567759146872,3.61740054027508,7.02129101833932,6.58562405149988,3.53922440889123,5.71285617286319,4.71952684606571,2.9636034589152,2.76295123607715,5.08967099733406,4.44620790235437,4.4008754257851,4.07403041972978,5.34222600080346,5.27213005543361,2.52576003095427,1.83601559341609,3.42258043489902,4.07892779730359,3.59025274993281,1.89043046560925,3.7594543418358,3.10877455094308,2.2862260358062,2.94324403805331,2.40480058784742,4.49539700123111,3.75696335964571,5.6741406681179,4.00846376421051,3.91543135333792,2.92702451758355,3.98435742351811,4.03436107795819,3.86371992911967,4.40844563450615,5.39537597431201,4.94103766370995,5.44794262487857,5.91242756698945,5.88772809607092,5.92519155291159,5.15654853535145,6.13350286508865,5.18744844021819,5.76615044381958,4.44565416202692,2.87754052441319,5.02398227974023,4.48760782312726,3.17758716813815,3.41551104183616,5.05841992447257,4.3911746661256,4.28843037511419
OG0000028,6.04721476294923,5.99171343627915,6.14002222252808,6.18072140144388,6.13994290269923,6.08507069013614,6.1404149208409,6.16096636771928,6.21394048956983,6.37771012654243,6.38365502808341,6.32726221921415,6.26803294988398,6.1771308844389,6.25665765442365,6.1794158273673,6.24041745391065,6.22567344284458,6.22148800484143,6.16573859064748,5.79698628592061,6.41393289590176,5.63025988223859,5.98392032698277,6.1083827578159,5.60673352798253,6.36793184244816,5.37826315106658,5.91983015950455,5.9190404071606,5.99339953962923,5.34154299174601,5.23690915522684,5.7165164339204,5.9767715027013,5.76916799577512,5.86203117373482,6.8316291456997,7.04159393894551,7.0240290733136,6.85175508454493,6.93506325926932,6.70450902821622,6.69045699642408,6.67264808281641,6.73844226292818,6.95899504348188,6.89988834892472,6.8987577972368,6.55680854434695,6.65066057909108,6.80813557492512,6.71885425498777,6.82005087105828,6.954827144149,6.9502495050157,6.84892667434011,6.25143408791598,5.88266218675775,5.17733997527443,5.06215168195135,5.91694446898494,5.85549323241825,5.60362292494733,5.7217856356588,5.55253440021507
OG0000047,5.67216542194249,6.22481645673716,6.27068953193351,6.07966991216836,5.59393514743945,6.23982596147843,5.74886502090267,6.15121786595692,5.99819518458943,5.47674575250537,4.57865228891828,5.00611641416287,4.77299480526024,4.51550731438598,4.86127069480654,4.37230915807149,4.65670303210974,5.1797843957158,4.41112628147682,5.11547776799189,5.28656391996292,5.76510035024246,5.08670606830334,5.50192952460427,5.66288162906577,5.1242157380942,5.93854666841001,6.13103655589782,6.66666795074952,6.43152597584555,6.17370294887682,6.57099142367667,6.70961442738702,6.40371465649782,6.0633565679625,6.29324661824601,6.28052138333581,5.82922308616024,6.21764861267492,6.12738145276208,6.09587094812762,6.12962659010226,6.10007190676586,6.24187699232931,5.87854923340335,5.85620759018634,6.18829626766982,5.5244275432332,5.9227420034337,5.9473196330173,5.78994377837174,5.59339463786093,5.72985587023841,5.97311891109769,5.8159712669891,6.03569504877358,5.88353964023699,2.77875498844903,4.1679331664043,3.11690578045355,3.42622048055522,2.20131296239413,4.2401268684083,1.7634316592666,2.88108273568114,1.89937911141458
OG0000051,6.61976516548651,6.43435184385531,6.88126070670197,6.89366960001506,6.73378766647785,7.44839983026988,6.95191766714027,6.66967698434622,7.43074406403111,7.57228766247723,7.66501054827837,7.52175474820844,7.55008081630367,7.82180940669321,8.29529515306358,7.59583167929868,7.65174221738825,7.6586652119048,7.38177515199778,7.96844909807886,8.14227598136022,7.73877155146854,8.44118310273721,8.22642302882868,8.08609774743193,7.69519459558737,7.05105162772373,6.30285864546696,6.76937958087361,6.79835737100163,7.18310329710893,6.03084810928405,7.42576198622358,6.87654466256126,6.76431779097384,6.65216212022119,6.59516600543962,6.72879602536013,6.82758518728308,6.31475458856677,7.15129576350355,7.01134576200218,6.42677391221436,6.88821307537241,6.58340800489026,6.06406988537166,6.26974998852787,7.32236150330603,6.78343358183749,6.75162015769011,6.90169311360847,7.22965090693642,6.66098677088997,6.62447742672836,7.15232609206876,6.7667687334898,7.12662191134624,9.19278178321014,9.04887808773171,8.95907153882387,9.26091615339806,9.23598637339263,9.06743636659717,9.0896423277363,9.1275704707768,9.09787287695938
OG0000053,1.71714093701098,3.81440515881414,3.81796377821554,4.06235385688797,3.95335748156387,2.61813179463755,4.20567772556319,2.57298638440733,2.85913359221124,3.68505377485213,3.35472075073342,2.83477647659834,2.27819569416581,3.86706448924601,3.18208749802906,2.27021825176522,3.52086464954007,3.69630198727192,3.36534596744956,3.07816724790778,-2.74090850838048,-0.776445145499628,-0.72042241407688,-0.986070352156005,-0.411258294899368,2.01427476729571,-3.26047649193017,-4.27111730344113,-4.27111730344113,-2.68729002059764,-1.25651052882941,-4.27111730344113,-1.36701848972446,-2.40103262702809,-2.82812720300925,-4.27111730344113,-4.27111730344112,3.27875415731561,4.19279082717431,3.08158716165065,4.23851809781673,3.61896491688873,3.5286179176159,4.07921984203512,2.89630153501209,4.45927031939787,3.90974733706904,0.868332433158845,-0.363941042492672,0.222314639856598,-2.04902796347559,-0.633484205669054,-0.913670904839033,-1.79592864807124,-2.83347073113276,-1.02553381156602,-0.552139325337185,2.08659455753433,1.99538500832177,3.12709491020175,1.86979956018419,1.40584361946727,2.12108641547899,2.31273739504766,2.42631050726136,2.04669737269159
OG0000055,6.62730561946411,6.56555560597797,6.59771661467145,6.70989061426176,6.47742645639956,6.57241063317246,6.60421644759785,6.65462035577059,6.55664210998396,6.73892042560026,5.68997159240321,6.3652474252052,6.0387291502581,5.90202918062776,5.70575543873031,6.12778391754911,5.74829755917399,5.7527861647798,5.34279684414255,6.25141430108204,6.47460048007942,6.24549355432069,6.20851248883217,5.89672295939869,6.05787411616071,5.35576796308668,6.38461156071983,6.80834199311725,5.98483349594754,5.60513241798571,5.90235786234057,6.31237763406135,6.67668861024411,6.53087842678204,6.04543751201267,6.37838849647798,5.94308883529287,5.29788871123025,5.89447904567422,5.56755538203172,5.82578370810569,5.64564519749605,5.63096443730145,5.61887144920292,5.53534046151477,5.447948225107,5.61190926904656,5.79264649340716,5.71224730433515,5.83035134634006,5.68430352243911,5.37989100561432,5.57322365980804,5.47946295274577,5.48581064325479,5.48274565095876,5.63716353239161,7.92970443098248,7.71507900814064,7.68446354647615,8.1944587657834,7.58519328394871,7.37709652839948,7.86985556581555,7.49436313731221,7.53712284997075
OG0000057,4.63279322509906,4.87822871006757,4.80756357058304,4.84868359661217,4.97289836928206,4.26891903029349,4.86268147061545,4.6220656296258,4.46006120569894,5.04761877744036,4.5848897504281,4.42162811327389,4.3619568842869,4.56605625638795,4.56597201645005,4.99375511515021,4.43357563155809,4.14499352939431,4.5576185286524,4.53433536339192,4.60673812119018,4.84567086288486,4.70650570035427,5.16723631561338,4.93978683632198,4.63281374899426,4.93904949836042,5.06008128017442,5.06988155516759,5.00864084725392,5.00806995521886,5.09802979257792,5.12649132766481,5.05802235966276,4.90583970843213,5.06246427854715,5.42365469983755,5.16959005715646,5.41981226985039,5.53997125085749,5.25965020806137,5.45495105259772,5.28616569432413,5.50688464512486,5.30877688878623,5.33501159353679,5.45289974827783,4.724650609179,4.62362801959019,4.87408858656295,4.77192307564913,4.61598384603462,4.96109842771121,4.86046702066716,5.01450872095332,5.1849689827048,4.69403846727543,3.4675782894805,3.65713596051758,3.61686351612504,2.16634768884775,3.64414185886576,3.60973851421464,3.57633101445745,4.05767914771878,3.75761538062834
OG0000061,3.17212992620301,2.82199139699344,3.34254313381677,2.94359742496117,3.26227948200485,2.37109392229263,3.43060596142836,2.9090435384957,2.67623128658029,3.0212710835838,3.09042885443809,3.3014439503607,3.24178924070528,3.29035518268179,3.42980633460826,3.39225795315356,3.39581321343608,4.02630362234067,2.94028964020554,3.61196171647417,3.69987970599049,4.18161601542299,3.24848555719515,3.76856670887193,4.26274966205679,3.94532252046689,3.83422113332795,4.87898594172796,4.31897566515924,3.93889620566733,4.21187552918785,4.53902814182951,4.53448743485473,4.89490791548654,4.44630847894456,4.93308612859754,5.49073247324465,4.40715314965122,4.60636247821556,4.86888078207059,4.45047866949203,4.40023479428512,4.30442870558853,4.80472041354667,4.31289091821205,4.57380730630153,4.87098234534212,4.32203538237968,4.23580324641461,4.41759505570933,4.5303104565126,4.55864920165605,4.58207428902312,4.19355456304408,4.57334533010165,4.47990610944146,4.56807082079695,1.53542109902654,-0.77665576685863,0.921122359013888,-1.02245239703999,0.844849713620442,0.0173615306300103,0.293477594535992,0.667215442734827,0.480876328510001
OG0000064,2.77010070164205,3.02716047898666,3.61151337413005,3.71465658613018,3.40711377512122,2.57428608216025,3.19954574116841,2.71052656112951,2.68455032765088,2.67446657097444,3.09467096434598,2.7998031735699,3.199049932694,2.79256757795146,2.72219442210268,2.5079912125165,2.49135791305661,2.5923242043133,3.10429650193811,2.91876096837955,2.18927955655315,2.85626686955504,2.30335781614784,3.0128755655478,3.27476687680434,2.59616953936432,3.16004953401214,3.67131045630758,3.13404250951891,3.70504747550016,3.11125268827181,3.53021776847897,2.62295781864376,3.74243531767613,3.32782474970963,3.99058829802721,4.30959359057334,4.34879799734942,4.73374261383588,4.58534307899431,4.63995264138457,4.77496081669475,5.07362286786851,4.74718679177897,4.7629957913697,4.73952616123645,4.96221784863311,3.37927280530695,2.91088024114047,2.92678083974438,2.872969018892,3.08977183641163,3.3159288411365,3.08055247936541,3.12159975956548,3.21863162365248,3.18225830890293,2.59173631694528,1.74352317572892,2.29816040981111,0.0252781346925754,2.44981747841655,2.63351438166594,2.27795215723619,2.87821463933168,2.34955592220699
OG0000065,5.99421122469665,5.93120478736626,5.92628492729119,6.05598160295346,6.15939819692669,5.71354658398333,6.18022305202868,6.04391531102593,5.9844603747033,6.09186759879049,6.18122556479358,6.16494662371115,6.15616369757781,6.19578203927546,6.18872076811007,6.29719769670885,6.26236485895831,6.29688412158967,6.31944955484129,6.17179726571951,6.82882908054752,6.72590243774555,6.84625188973775,6.7507786305104,6.67669190522808,6.85771597597132,6.58802542531903,8.6217097031015,7.22673446088696,6.50988430874152,7.18051322852436,8.07873738521275,8.43611559576513,8.05900768225836,7.55941077127149,8.22720688007855,8.31348153178189,6.10884532066602,5.97458879086649,5.96944703318882,5.81737774518693,6.02958378476711,6.03598298424382,6.04660888454672,6.15452893765635,6.13763892659598,6.24655506651414,5.82143822850533,5.79492539361694,5.92522964583534,6.41075815858236,6.31537451810993,6.23012547826444,6.0600863790335,6.23405242158279,6.41122307583186,6.17090866987249,4.82845808704245,5.30318617096214,4.90769768813197,5.11251261853572,4.76436940274559,5.27798824331714,5.42926456545458,5.25865043175277,5.22181834976128
OG0000067,5.43825488709003,5.35847101126723,5.32230559059561,5.4472369293718,5.5097813500555,5.1666123763068,5.52573156240768,5.5352676297959,5.30914327179097,5.42090187026927,5.51757688510682,5.48293016053401,5.53659389910512,5.74045155337255,5.58807276532664,5.41776527207803,5.53844676822674,5.54811970320002,5.64331373810849,5.67990964781764,5.03134351190406,5.02885403789646,4.60044509783491,4.69561347766376,4.77036139012282,5.1467812085769,4.80148627270846,5.39463846434465,5.19793943802027,5.47175456657749,5.26682638047764,4.86819554143941,5.05225653439056,5.13948986985909,5.21277801001264,4.7490000802586,5.54044594526267,5.48615836545627,5.09840223191484,5.354469382222,5.17393886518576,5.39913407290561,5.41352987736202,5.26450630488035,5.32763689136617,5.52102711208974,5.29682377749371,4.71918660439486,4.7462182502508,4.8907091818941,4.95412883210877,4.80064313277158,4.8227090878795,4.84445832585732,4.70918588530553,4.74428901967586,4.7520250320491,4.77952193001359,4.51716779875253,4.8798919205933,4.15497441663065,4.30253210349236,4.63069447130074,4.52493387464407,4.62001242066407,4.48657569745885
OG0000072,5.31055447686749,5.29610094195514,5.42465164677952,5.45499421015161,5.39578458486895,4.93831979177225,5.43658812124124,5.37576291819928,5.31624441374991,5.37267660170112,4.68333575155664,4.67394146060053,4.81990541543932,4.6284246044687,4.66415410590306,4.62476058455253,4.63590198168812,4.59212355638344,4.95801031203617,4.54767060961996,5.2501522739633,5.85877525561072,4.90304282267401,5.39530427550284,5.61922046275078,5.76923414173792,5.17593736606833,4.23484331441914,5.1640727825734,5.32138222580607,5.05566268388825,4.82163882453738,4.33870519728859,4.8612588124811,4.96924473917032,4.85231726803795,5.33217333650197,5.05730909998981,4.93753187030378,4.94087910599365,5.09605813321038,5.15633566466793,5.25268617148963,5.08578766477415,5.13022280503141,5.32479892125887,5.16965291835584,5.12712370518878,4.70891513025608,5.04228605341373,5.21630975956052,5.09940032214811,5.1052762843295,4.71885851158918,4.75108307437728,4.99132786000756,4.97390690622857,3.99862129536598,4.11421182617221,4.3173844037064,3.32969808493595,4.23427045879927,4.45880634576163,4.35970046581841,4.61002686891185,4.18688252100639
OG0000075,4.63330923473916,4.67467296413273,4.72548486807972,4.86151732702923,4.76395541438113,4.45672312919871,4.98129085409248,4.83744226130264,4.54265033748914,4.4995314914707,4.90445436091178,4.97502556913073,4.90401173285186,4.89675215563607,4.89234227305819,4.89200892178323,4.56929503319916,4.93963002211665,4.93002464398961,4.78912304717582,4.85956758540451,5.00479327141014,4.71078692883329,4.97229956539342,4.79700833444037,4.94596418308707,4.64685764963773,3.45811009959647,4.26010973160267,4.85768638588126,4.52227904116384,4.10943914858012,3.32188735467675,4.38178545003559,4.48888270323807,4.3936152036747,4.81270840624313,4.94474956510235,4.86726060444021,4.93070376795526,4.96543284917295,5.10196908421767,4.99304897462691,4.97996257246118,4.64242682030329,4.82047996909078,5.0526213434291,5.0634412362936,5.153231397163,5.20688054013956,5.14646449781345,5.19244654360054,5.34088668580348,5.5140468665054,5.37786856398849,5.24484551296397,5.3063734952798,4.31807322840361,4.30949717949608,4.42603576959684,3.85372119575337,4.26754284802995,4.51588182939743,4.24556987251354,4.15482146579988,4.48965812077705
OG0000076,1.94376225408164,2.55642007505163,2.72820171896623,2.69870254164562,2.41691670407604,2.58345017876418,2.65890957467374,1.81572154396396,2.69330484046829,2.891581750909,4.00522164036285,4.4197705401039,3.7919519682166,4.22195955181037,4.31508728745347,3.2545370242567,4.32643201188898,4.21837502626225,4.49924446119016,4.09503595602626,2.16310072153168,2.24652110184771,1.83772628739583,1.83742618559424,2.44930043939497,2.4405645553299,2.15893713337701,2.9398660781818,1.97705886644996,2.84500305594038,2.18201702189016,2.05713704393366,1.28139252984816,2.70340722725897,2.19730491723902,2.31423622259112,3.02998973136202,3.1204241893606,3.32567663867435,3.4575733289341,3.20045430786862,3.39318137193757,3.27178832692073,3.37735168222478,3.06893051789085,3.40450992063666,3.50603005341459,2.59784266245706,1.97990402680415,2.21174164052225,2.70298183522292,2.14774930870368,2.73590450183654,1.90059806899464,1.96748725816801,2.04883635923965,2.6535791897853,3.47837468578438,3.01954411808162,2.92782183921081,2.89532643689046,2.87664746796967,3.14481059646776,3.64840156705224,3.55295471351005,2.8880749894539
OG0000078,4.35224935377044,4.85520998647801,4.79180697879274,5.04854395702868,5.2960553117735,4.49405633059019,5.08118557319453,4.73636600960086,4.58634773813631,4.96848863972621,5.50216757670733,5.41426390612101,5.28577237214879,5.56569877073102,5.91664416250884,5.53528790839814,5.55671109996261,5.83583327148684,5.43080902494072,5.38860056645117,4.59963804749301,5.27169803417869,4.31086672517293,4.67852518869533,5.17775039262578,4.89280025173857,4.90449496804236,5.42684754749424,5.03057321568317,5.13589175067576,5.30890460463708,4.5992428351994,4.62497789903725,5.13786903349355,4.80090319720879,5.33595413747658,5.33831952331463,5.24579324326473,5.67510755793737,5.76574092096958,5.60814952309146,5.71262437399673,5.39722802582096,5.6804461116225,5.27260105157011,5.57088520658345,5.99629780851761,5.42281740430396,5.5201503011426,5.71596404813094,5.94709981087749,5.68915244878173,5.70262970570685,5.19755279065499,5.41668336214586,5.52920078027329,5.70756933657351,3.79567446988188,3.68796946514221,3.41458739825874,1.89731167686444,4.22799883134016,4.5959468844055,3.50623026142326,4.54839880657794,3.2902234576405
OG0000079,2.31555536293282,2.38426228645737,2.84645536493637,3.78388394231378,2.99978174352506,1.90268079713023,3.13964200609056,2.59415625665418,2.54539617252569,2.35983394553903,2.4371161776551,1.56502594281497,2.18477517892702,2.5355385139025,2.90856406069713,1.85242094928492,1.86138988180711,1.99830867769475,3.13683771154095,2.23764687084283,2.983613783649,3.21032928174208,3.02754799378185,3.08549575258489,3.85823882794059,3.22850243994697,2.47160223717885,3.91374516213766,4.0962609971461,3.88983994539956,4.26843753286863,3.53210572191496,4.10584164587276,4.13120406439949,4.04056406478261,4.23936151835719,5.13830963820773,3.36658082095314,3.62178267966139,3.59341865700162,3.35351977214284,3.38938421825493,3.65913180582599,3.42153088682165,3.58755804397773,3.61208096011963,3.64778629418512,3.16170432193816,3.19635417481305,3.32462725730097,3.36727218360458,3.29102828666759,3.41414090742936,3.52866297397501,3.49696226097254,3.6068237407306,3.26136996091384,3.66932831530664,3.60278310872518,3.60113459028236,3.02722729991735,4.30978028321516,3.94986106864404,3.99846913804097,5.0752752248943,4.16449501746162
OG0000081,5.76367855338507,5.96217504277758,6.21657453740889,6.54438873593289,6.24834172733305,6.07655351362755,6.13565307316383,5.92342095369034,6.07606340560688,6.17034718802719,6.41594963688983,6.21034457986007,6.42859274384137,6.16777205058473,6.39252188946232,6.1038754411104,6.34727505086697,6.35393207822315,6.42063264021493,6.08379920824667,6.63884490921581,6.84527335516944,6.82497594796553,7.29510042519896,6.92824659616603,7.00220189297911,5.65048245860569,5.87490347442989,5.88558890490574,6.57167252772828,6.19245991801471,5.27152243701036,6.07686661990946,6.13151320897633,6.09196926445267,6.16741398092036,6.12751906787462,6.70013700863956,6.58035901760617,6.2364309801198,6.32563711280266,6.52856990334726,6.61799866914415,6.51103106287254,6.45597231795833,6.78748897364519,6.62139608920569,4.28797200492543,4.53386570825866,4.10088836945373,4.65988336062957,4.4483667471459,4.21653325793229,4.38020466452099,3.58735696825318,4.26601981056218,4.36390034143564,7.81286819180578,7.66836999969849,7.50560825478335,7.66685776437232,7.70646309775608,7.63238793149968,7.8309661401609,7.64209904014494,7.58000185116956
OG0000082,1.49210315927963,1.69309447885797,2.35076150218382,2.5397451947666,2.14310416042377,1.50503056445922,2.0010570642233,1.94171635612766,1.61148544694405,2.44353218599113,1.74267519288115,1.90775559649443,1.99770390268478,2.75460340072581,2.63827924583947,2.39143206774209,2.31169273827939,2.14404262929932,1.75682429933316,2.05499966834847,3.84952819149585,3.76980945077087,4.20144272642547,4.28335403854075,4.03297367030849,3.83333617934474,2.11216868879595,-4.6963066045698,2.25231716714666,2.56116247719656,2.90187967380083,1.54699261944689,2.24468487056526,2.35522478967687,1.84848980213385,2.91411564165341,2.49352048873401,3.2334752436525,3.24097194467893,3.36058238212496,3.50429275441967,3.62784138796397,3.35849479837886,3.32074318819994,3.46921597849144,3.66465396980781,3.60765165996909,2.37471604416566,2.30490816313602,2.69198523120648,2.60268505338834,2.12779734429713,2.57875216004639,2.07131983052383,2.56829535804008,2.45483403119369,2.73781460782511,2.80233320291001,3.80209452001052,3.22409921186244,2.71011708537403,2.76425527344506,3.66052865748397,2.8661842357946,4.84802515234401,3.13323477694881
OG0000088,-0.596656565092624,-0.704622388977745,-0.108167588933394,0.709382860057429,0.401197964325364,-0.0743729484222815,0.428205039290543,-0.134661351431738,-0.00889387591184132,0.456357520082888,-0.0924940033219257,0.0921088803073657,-0.358530049379673,0.902651490715024,0.369304788869143,-1.60552991419936,1.37287003314784,-0.198465330388786,0.461233811293219,-0.252319165865146,0.379914577353531,0.707913204187947,1.05710360232142,0.938867711295967,0.884281823843736,1.1543749629497,-2.32184597607051,0.0859786739525172,-2.89820976351068,-0.288473675245014,0.0885039441153457,-1.3783786035916,-2.60639996934198,-1.70985192608818,-1.33605249159343,-0.967324385959328,0.21862821138002,1.47236312769951,1.63056479684726,1.35147172865545,2.00601896424826,2.20450697237691,1.941129220791,1.14274411531489,2.06663663784784,1.66227928825468,1.60974636043125,-0.953658818387717,-0.837377151314659,-1.23200325958462,-0.954323139751702,-2.31989044297553,-0.130565661387217,-0.323069150604694,-1.01471525219845,0.137188351229314,-0.278342771737476,1.37190673343146,1.37779831361162,1.73447778841031,-0.469117624347704,1.66109041119733,2.28158169372707,1.57759270076563,1.53642376907997,1.50885614229494
OG0000089,5.88912839504922,5.94482395156683,6.21067524110765,6.24925668982398,6.09207696974531,5.69239564155829,6.15588998216217,6.13789281267651,6.06747496174276,5.6480804894865,5.96000429681339,5.77176857558843,5.5112104566035,6.00815382821621,5.85297513441229,5.41639815333761,6.03741324848369,5.97959892955284,6.04482629745587,5.89422256736113,4.3219553001251,4.62043873124273,4.14474011649798,4.54230911863755,4.65477737966094,4.71215248032608,4.75028946459476,4.2628048540659,4.96869413752288,4.87456800407961,4.53942601160701,4.96215565393133,4.06649036041904,4.63164818836645,4.92856653128533,4.67059337147917,4.77715680299176,5.54063687680779,5.23895230117154,5.33027219141496,5.22409734642771,5.20812866490571,5.56254898359194,5.36343950825476,5.38874153481041,5.56493671233162,5.53205293135677,4.66846292487913,4.77351874489702,4.75331871999965,4.83991754400856,4.7250016969453,4.84103559921617,4.6365425478788,4.4420623779533,4.75715224013417,4.64709158272301,4.5469785014515,4.7096632787464,4.70865510141522,4.30691016388428,4.69364934113772,4.70886996615909,4.68124786288795,4.82502719137501,4.46005811637872
OG0000090,1.74493973451069,2.534342805426,2.06388760126893,2.93805845699637,3.10179497543207,1.4611620802074,2.79474754196414,1.89018391630629,2.03533299831746,2.11424813607954,-1.30727162188883,-1.17973596180394,-0.473875087552189,-0.198493222457583,-1.93921041594469,-0.788635465280356,-2.52422157373156,-4.59923725517916,-0.722981589242206,-2.07884415309821,2.36895543653027,2.39811408687293,2.12708102628791,2.24086824820692,3.44187080275141,3.36267266374492,-0.410181080355239,1.45556869803488,1.76878857420726,0.576904682164471,1.62244776851661,0.351851013332498,1.06250729656481,1.83319059587474,0.819727328954206,0.728977990744966,2.17932117646235,0.0362051777502348,-0.391875790765178,-0.653648238661725,-0.790841698923665,-0.46421547932085,-0.749710225236386,0.67463404291604,0.0520137215292866,1.18510399868596,-0.372044081497416,0.523003117194194,0.777551405706715,1.3851858247613,0.59248210141747,0.546624074246716,0.88036812328134,0.945250990386407,0.815967357999238,0.9532514930105,0.598141315557458,0.197641533490057,-0.633434533973931,0.661857986878787,-0.457197625248705,-0.600773196564191,0.050812089811155,-0.464065446160528,0.748464128712974,0.734441147188285
OG0000095,4.89394810824905,4.95904630753325,4.95310595895122,5.02214684474459,5.16477977675977,5.0172509719417,5.11689607175774,5.0391460798414,5.07773027634817,5.47266043840617,5.16521182930853,5.14437802675601,5.31610992578247,5.02699993974343,5.28265006462997,5.2401245927515,5.21094284785234,4.99584945610981,5.24988850083425,5.09677675491262,4.29207756520274,4.90044504812115,4.2983871123599,4.72064191237229,4.76304617670274,4.35797156560588,5.17405639231914,4.93471240064166,4.96840006471318,5.10944319950627,5.06954437954802,5.31234532329984,4.45578045763188,5.73100130162439,5.67428497947859,6.07565922252319,6.3043903370587,4.45160173117058,4.53759721443767,4.72092080112629,4.52351330450496,4.81291831957566,4.57459430710356,4.52872736563588,4.53556390820135,4.43656194699731,4.58388946165576,4.56619571021155,4.6651630656267,4.86138445158336,4.8054269453327,5.13168828098267,4.97507653082196,5.49785317433616,5.41188777265883,5.29223977146114,5.02357093948718,2.82914659300133,3.13173737142438,2.74902798605118,2.01241987977568,2.89222666695579,3.06478228354999,2.43846332115944,3.24638630153825,2.32767340238015
OG0000097,5.2046871814027,5.17093858650652,5.76518582102321,5.66751714902026,5.65745192563034,5.13646641359975,5.7044826954149,5.65737228763106,5.04575646566019,5.68801673954164,6.51927000397335,6.53694905553794,6.53209131331084,6.77475604359592,6.52616168878588,6.53839788263785,6.83272158616653,7.19280494001449,7.16978925292889,6.63464423251028,4.58490477419825,4.06844749168398,4.79643790857479,4.49049424900811,4.48134549654789,5.15277473275753,5.41743468132691,6.16373757651079,4.88521356675824,4.71677438540177,5.07912780681694,5.90357852975676,5.97660546860113,5.73118668336885,5.30525758182977,5.89654650469153,5.83512893564986,5.42878550482422,4.81943204212867,4.63234289916788,4.75372144585421,4.96553758485349,5.52051646260225,5.30018786737958,5.23971660254166,5.99849158337677,5.26559045517307,5.49024682059085,5.31570293826815,5.59976718570704,5.89238538948517,5.63987281602445,5.6690033115555,5.15734377507399,4.99749938501764,5.56438107545801,5.64716741217803,5.33230358377406,4.95912077991211,5.62053367759027,5.70956416167236,4.97269967943179,5.18668521169499,5.38313457354786,5.25214114291889,5.3113099368114
OG0000103,-0.305018176773202,-0.723538957186055,-0.772663124115256,0.896984105944948,-0.0751571216326612,0.231837334287867,-0.871858168203704,-0.772515698024964,0.262827309372445,-1.7270901310461,-0.572600953734651,-0.15002486349175,-0.222767760557476,-0.865170918584886,-0.800847145324193,-1.99547645906863,-0.327662943516624,-0.74956934423186,-1.32250863135913,-0.470497083754316,-0.997162731568158,-1.23094541803392,-1.26241344746367,-0.981776191261645,-1.54914454275576,-1.01780624987667,0.350002749337836,1.06208245855308,1.20655689546334,0.893049784459118,1.5281355973019,0.283098725498605,1.57829611274738,0.259815795495627,0.902829091504792,1.60140553268549,1.13467229763355,-0.738121661831328,-0.0195041084542258,-0.646211212939049,-0.4955929533119,-0.660304897925368,-0.561863216566622,-1.34556793704331,-0.401788866598228,-0.351626618926221,-0.26722237471747,2.2169038391559,2.17606237070881,2.72227784981801,2.35453572803112,2.49773762989944,1.86084517066988,1.60065117898888,1.58073328002294,1.66199722381787,1.99551205632404,-0.877596909803465,-4.19939803922811,-0.254054383727789,-4.19939803922811,-0.493259390037711,-2.43600327825839,1.35582684293425,-0.160809082673662,-4.19939803922811
OG0000106,-4.0111134251265,-3.16709891941244,-2.05828276874196,-1.60158289576392,-4.02873352133228,-2.97291397341766,-2.67246734061837,-3.3556238069625,-2.58449941773218,-2.80563816507755,-5.02659632640995,-2.24186611153376,-4.08914287030033,-4.19567703538949,-2.57701746757879,-3.97713448693313,-2.59451287424977,-2.73454978816555,-2.15557307611579,-2.01884468064342,-2.77563255536433,-4.98817006303529,-1.76553346411165,-2.08238601818167,-3.24091239049334,-2.96259159723684,-3.57367517450102,-0.750783790480338,-1.81990341157217,-2.25594998289307,-1.7106118331889,-1.06162746923324,-2.07626685103539,-0.982070846659179,-1.32543127460179,-2.18299569118428,-0.0215377760051556,-3.94759833245339,-3.33957410110839,-3.90067837749845,-4.0687675937124,-4.93091811108997,-3.86527139117907,-4.12439551263046,-3.10697021778705,-3.51982552099396,-4.93091811108997,-4.24346500855782,-2.40823463604043,-2.02276409773922,-3.53646131494453,-3.82437716975601,-3.45595392681507,-2.41587185272037,-2.60949588660419,-1.8454828481222,-3.02146905209685,-5.08498397076897,-5.08498397076897,-5.08498397076897,-5.08498397076897,-2.82922152955478,-5.08498397076897,-3.76058468171754,-3.07414791275562,-1.83914249955829
